Time	Par	Revoluciones	Potencia	Valve	Throttle	P1 GASOIL	P2 ACEITE	T1 ESCAPE A	T2 ESCAPE B 	T3 AGUA SAL B	T4 AGUA SAL A	Pattern Phase	Pattern Timer	Pass/Fail	Pass/Fail Description	Aux 1	P3 ESCAPE B	P4 ESCAPE A	P5 SAL AGUA	P6 ENT AGUA	P7 ADMIS A	P8 ADMIS B	P9 ATMOSFERICA	T5 ENTRADA AGUA	T6 AIRE ADM B	T7 GASOIL	T8 AIRE ADM A	T9 ASPIRACION A	T10 AMBIENTE	T11 ASPIRACION B	T12 ACEITE	Temp 13	Temp 14	Temp 15	Temp 16	CARRERA	KICK-DOWN1	KICK-DOWN2	KW+	CALC1	CALC2	CALC3	DIF_ESCAPE	CALC5	CALC6	CALC7	DIF. TEMP AGUA	CALC9	Fuelmaster	Fuelslave	CONSUMO_LPH	CONSUM_KGH	TEMP_MKE	P_ACEITE_MKE	P_AIRE_MKE	VENTILADOR1	VENTILADOR2
44134.0202083333	93.5746164528339	1147.43446666667	11.2426146428774	0	32.92	4.28656910994286	2.05628378183953	202.7333349552	232.6777796392	94.8222229808	94.8666674256	Manual	-9999	0		7.08268830034226E-02	15.5627216599863	3.62777181190287	0.999941409590637	0.697492889651167	2.62300549456522E-02	3.39086424590164E-02	13.3951846479312	93.4111118584	93.4555563032	29.8000002384	94.5444452008	24.1333335264	26.777777992	25.9222224296	96.3666674376	-9999	-9999	-9999	-9999	7.15	0	0	11.9461158194392	397.46	451.36	-53.9	-29.944444684	200.14	202.68	2.54000000000002	1.4111111224	34.54	1.53930000000176	1.53284000000176	8.27000000000133	7.02950000000113	96.68	1.94	0.001	1	0
44134.0202199074	94.0848316554427	1151.2784	11.3417268188508	0	32.92	4.11321521211429	2.06437938727984	202.4333349528	232.4777796376	94.72222298	94.8666674256	Manual	-9999	0		7.07357668347664E-02	15.7985204730164	3.62777181190287	1.00800545321637	0.697492889651167	2.99772056521739E-02	3.57924559289617E-02	13.5527750555539	93.61111186	93.4555563032	29.8000002384	94.5444452008	24.0333335256	26.6777779912	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	12.0037687215682	396.38	450.46	-54.08	-29.944444684	200.5	202.68	2.18000000000001	1.2111111208	34.54	1.53745000000176	1.53103000000176	6.46000000000058	5.49100000000049	96.65	1.93	0.001	1	0
44134.0202314815	94.1487797066241	1150.3944	11.3407167951183	0	32.92	4.20777188365715	2.06437938727984	201.833334948	232.1777796352	94.72222298	94.7666674248	Manual	-9999	0		7.09179991720788E-02	14.3837275948359	3.62777181190287	1.00800545321637	0.697492889651167	0.028103630298913	3.39086424590164E-02	13.5527750555539	93.7111118608	93.4555563032	29.8000002384	94.5444452008	24.0333335256	26.6777779912	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	12.009044861849	395.84	449.92	-54.08	-30.0444446848	200.68	202.5	1.81999999999999	1.0111111192	33.82	1.53745000000176	1.52924000000176	6.42000000000031	5.45700000000027	96.63	1.93	0.001	1	0
44134.0202430556	94.3075897567675	1149.02566666667	11.3464091322494	0	32.92	4.16837327051429	2.06437938727984	201.5333349456	231.5777796304	94.6222229792	94.666667424	Manual	-9999	0		7.08268830034226E-02	18.1565086033174	3.62777181190287	1.00800545321637	0.68947573	3.74715070652174E-02	3.39086424590164E-02	13.3951846479312	94.111111864	93.3555563024	29.8000002384	94.5444452008	24.0333335256	26.6777779912	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	12.0366108064386	395.3	449.38	-54.08	-30.0444446848	201.04	202.5	1.46000000000001	0.8111111176	33.46	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.64	1.93	0.001	1	0
44134.0202546296	93.8558218107392	1147.57166666667	11.2776628414947	0	32.92	4.25505021942858	2.06437938727984	200.9333349408	231.277779628	94.6222229792	94.666667424	Manual	-9999	0		7.08268830034226E-02	12.261538277565	3.62777181190287	1.0160694968421	0.697492889651167	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.2111118648	93.3555563024	29.8000002384	94.5444452008	24.0333335256	26.5777779904	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	11.9501819582628	394.22	448.3	-54.08	-30.0444446848	201.58	202.32	0.740000000000009	0.411111114400001	32.74	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.54	1.93	0.001	1	0
44134.0202662037	93.1569048095519	1151.721	11.2340420217994	0	32.92	4.08169632160001	2.07247499272016	200.6333349384	230.6777796232	94.5222229784	94.4666674224	Manual	-9999	0		7.08268830034226E-02	17.5670115707421	3.62777181190287	0.999941409590637	0.697492889651167	3.37243563586957E-02	3.39086424590164E-02	13.3951846479312	94.4111118664	93.2555563016	29.7000002376	94.4444452	24.0333335256	26.5777779904	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	11.8934236251101	393.14	447.76	-54.62	-30.3444446872	201.58	202.14	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.48	1.93	0.001	1	0
44134.0202777778	92.4197753524735	1151.534	11.1435186032096	0	32.92	4.19989216102858	2.06437938727984	200.4333349368	230.4777796216	94.72222298	94.5666674232	Manual	-9999	0		7.08268830034226E-02	12.1436388710499	3.62777181190287	1.00800545321637	0.697492889651167	2.43564795923913E-02	3.39086424590164E-02	13.3951846479312	94.5111118672	93.3555563024	29.8000002384	94.5444452008	23.9333335248	26.5777779904	25.8222224288	96.166667436	-9999	-9999	-9999	-9999	7.14	0	0	11.796316592329	392.78	446.86	-54.08	-30.0444446848	202.12	202.5	0.379999999999995	0.211111112800001	32.38	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.49	1.93	0.001	1	0
44134.0202893519	92.59915537597	1150.73457142857	11.1573852955086	0	32.92	4.12109493474286	2.06437938727984	199.7333349312	229.8777796168	94.72222298	94.4666674224	Manual	-9999	0		7.09179991720788E-02	19.9249997010431	3.62777181190287	1.00800545321637	0.697492889651167	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.5111118672	93.2555563016	29.7000002376	94.3444451992	24.0333335256	26.5777779904	25.8222224288	96.2666674368	-9999	-9999	-9999	-9999	7.15	0	0	11.8586995123229	391.52	446.14	-54.62	-30.3444446872	202.12	202.32	0.199999999999989	0.111111112000002	32.2	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.61	1.94	0	1	0
44134.0203009259	93.223477609754	1148.66642857143	11.2123660531592	0	32.92	4.12897465737144	2.06437938727984	199.5333349296	229.6777796152	94.8222229808	94.666667424	Manual	-9999	0		7.09179991720788E-02	23.9335795225547	3.62777181190287	0.999941409590637	0.68947573	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.3555563024	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.8222224288	96.166667436	-9999	-9999	-9999	-9999	7.15	0	0	11.8622485719494	391.16	445.42	-54.26	-30.1444446856	202.48	202.68	0.200000000000017	0.111111112000002	32.2	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	96.65	1.93	0	1	0
44134.0203125	93.5154728809515	1152.07521428571	11.2810601301146	0	32.92	4.16837327051429	2.06437938727984	198.833334924	229.0777796104	94.8222229808	94.5666674232	Manual	-9999	0		7.09179991720788E-02	15.6806210665013	3.62777181190287	1.0160694968421	0.705510049302327	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.611111868	93.2555563016	29.7000002376	94.3444451992	24.0333335256	26.5777779904	25.8222224288	96.166667436	-9999	-9999	-9999	-9999	7.14	0	0	11.9651801065478	389.9	444.7	-54.8	-30.444444688	202.48	202.68	0.200000000000017	0.111111112000002	32.2	1.53930000000176	1.52745000000176	6.42000000000031	5.45700000000027	96.63	1.93	0	1	0
44134.0203240741	93.1265963839014	1151.49664285714	11.2283641312658	0	32.92	4.17625299314286	2.06437938727984	198.7333349232	228.8777796088	95.0222229824	94.666667424	Manual	-9999	0		7.07357668347664E-02	15.0911240339261	3.62777181190287	0.999941409590637	0.705510049302327	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.3555563024	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.8222224288	96.166667436	-9999	-9999	-9999	-9999	7.14	0	0	11.9651801065478	389.9	444.7	-54.8	-30.444444688	202.3	202.68	0.380000000000024	0.211111112800001	32.38	1.54117000000176	1.52745000000176	11.8500000000008	10.0725000000007	96.63	1.93	0.001	1	0
44134.0203356482	92.9321564741696	1149.24028571429	11.1831209936008	0	32.92	4.15261382525715	2.06437938727984	198.2333349192	228.4777796056	95.0222229824	94.8666674256	Manual	-9999	0		7.08268830034226E-02	11.3183430254446	3.62777181190287	1.00800545321637	0.697492889651167	2.06093288858696E-02	3.57924559289617E-02	13.5527750555539	94.8111118696	93.3555563024	29.9000002392	94.5444452008	24.0333335256	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.13	0	0	11.8463182728144	388.82	443.26	-54.44	-30.2444446864	202.66	203.22	0.560000000000002	0.311111113600001	32.56	1.53560000000176	1.53103000000176	4.57000000000107	3.88450000000091	96.7	1.94	0.001	1	0
44134.0203472222	93.040284441508	1147.22321428571	11.1765081153835	0	32.92	4.12109493474286	2.06437938727984	197.9333349168	228.0777796024	95.0222229824	94.8666674256	Manual	-9999	0		7.09179991720788E-02	13.4405323427155	3.80473629053228	0.999941409590637	0.697492889651167	3.93450824184783E-02	3.39086424590164E-02	13.3951846479312	94.5111118672	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.15	0	0	11.8404759645083	388.28	442.54	-54.26	-30.1444446856	202.12	203.04	0.919999999999987	0.511111115200001	32.92	1.53560000000176	1.52745000000176	8.15000000000055	6.92750000000046	96.77	1.94	0.001	1	0
44134.0203587963	93.5499648860174	1148.66814285714	11.2517468288994	0	32.92	4.20777188365715	2.06437938727984	197.333334912	227.8777796008	95.1222229832	94.8666674256	Manual	-9999	0		7.08268830034226E-02	20.8681949531635	3.62777181190287	1.00800545321637	0.68947573	2.43564795923913E-02	3.39086424590164E-02	13.3951846479312	94.4111118664	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.16	0	0	11.8404759645083	387.2	442.54	-55.34	-30.7444446904	201.94	203.04	0.919999999999987	0.511111115200001	32.92	1.53745000000176	1.53284000000176	8.15000000000055	6.92750000000046	96.78	1.94	0.001	1	0
44134.0203703704	94.6057254977591	1148.28885714286	11.3748991788354	0	32.92	4.15261382525715	2.06437938727984	197.0333349096	227.3777795968	95.1222229832	94.9666674264	Manual	-9999	0		7.08268830034226E-02	22.2829878313441	3.62777181190287	0.991877365964912	0.68947573	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.3111118656	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.16	0	0	11.9271298553543	387.2	441.28	-54.08	-30.2444446864	201.94	203.22	1.28	0.711111116800001	33.28	1.53745000000176	1.53284000000176	4.60999999999956	3.91849999999963	96.78	1.93	0	1	0
44134.0203819444	94.1046190946278	1149.43078571429	11.3258998836377	0	32.92	4.14473410262858	2.06437938727984	196.833334908	227.0777795944	95.1222229832	94.9666674264	Manual	-9999	0		7.09179991720788E-02	18.3923074163474	3.62777181190287	0.999941409590637	0.68947573	2.99772056521739E-02	3.39086424590164E-02	13.5527750555539	94.2111118648	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.15	0	0	12.063375556648	386.66	441.28	-54.62	-30.3444446872	201.76	203.22	1.46000000000001	0.8111111176	33.46	1.53930000000176	1.53103000000176	4.60999999999956	3.91849999999963	96.77	1.93	0.001	1	0
44134.0203935185	93.154020016409	1151.51242857143	11.2318329150398	0	32.92	4.17625299314286	2.06437938727984	196.333334904	226.5777795904	95.1222229832	94.9666674264	Manual	-9999	0		7.08268830034226E-02	11.2004436189296	3.62777181190287	1.0160694968421	0.697492889651167	1.68621781793479E-02	3.39086424590164E-02	13.5527750555539	94.111111864	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.722222428	96.0666674352	-9999	-9999	-9999	-9999	7.15	0	0	11.9778766781427	385.4	440.74	-55.34	-30.5444446888	201.58	203.22	1.64000000000001	0.9111111184	33.64	1.53745000000176	1.52745000000176	8.27000000000133	7.02950000000113	96.77	1.93	0	1	0
44134.0204050926	92.7926037057522	1150.95228571429	11.1830365937189	0	32.92	4.11321521211429	2.06437938727984	196.0333349016	226.3777795888	95.0222229824	95.0666674272	Manual	-9999	0		7.07357668347664E-02	17.213313351197	3.62777181190287	0.999941409590637	0.68947573	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.111111864	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.722222428	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.8483694565368	385.4	439.48	-54.08	-30.2444446864	201.4	203.22	1.81999999999999	1.0111111192	33.82	1.53745000000176	1.52924000000176	9.99999999999979	8.49999999999982	96.77	1.93	0.001	1	0
44134.0204166667	94.2107974070488	1148.50209821429	11.3295592650104	0	32.92	4.23929077417144	2.06437938727984	195.5333348976	225.8777795848	95.0222229824	94.9666674264	Manual	-9999	0		7.07357668347664E-02	21.2218931727086	3.62777181190287	1.00800545321637	0.697492889651167	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.111111864	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.722222428	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.9171697920336	384.32	439.48	-55.16	-30.6444446896	201.4	203.04	1.63999999999999	0.9111111184	33.64	1.53745000000176	1.53103000000176	8.21000000000005	6.97850000000004	96.77	1.93	0.001	1	0
44134.0204282407	92.9575943644047	1146.6538125	11.1606503165017	0	32.92	4.11321521211429	2.06437938727984	195.2333348952	225.6777795832	95.0222229824	94.9666674264	Manual	-9999	0		7.09179991720788E-02	12.9689347166552	3.62777181190287	1.00800545321637	0.697492889651167	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.111111864	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.722222428	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.9987123556741	383.42	438.58	-55.16	-30.3444446872	201.4	203.04	1.63999999999999	0.9111111184	33.64	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.72	1.93	0.001	1	0
44134.0204398148	93.255418571641	1149.2546875	11.2217974613394	0	32.92	4.23929077417144	2.07247499272016	194.7333348912	225.3777795808	95.0222229824	94.9666674264	Manual	-9999	0		7.08268830034226E-02	20.9860943596785	3.62777181190287	1.00800545321637	0.697492889651167	2.43564795923913E-02	3.39086424590164E-02	13.3951846479312	94.2111118648	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.6777779912	25.8222224288	96.0666674352	-9999	-9999	-9999	-9999	7.15	0	0	11.8664365547969	383.06	437.68	-54.62	-30.3444446872	201.4	203.04	1.63999999999999	0.9111111184	33.64	1.53930000000176	1.53284000000176	6.46000000000058	5.49100000000049	96.64	1.93	0	1	0
44134.0204513889	93.3258804418294	1150.9069375	11.2465399489064	0	32.92	4.13685438000001	2.06437938727984	194.5333348896	224.8777795768	95.0222229824	94.8666674256	Manual	-9999	0		7.08268830034226E-02	14.1479287818058	3.62777181190287	1.00800545321637	0.705510049302327	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.2111118648	93.2555563016	29.8000002384	94.4444452	24.0333335256	26.5777779904	25.722222428	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.9239235291135	382.52	437.32	-54.8	-30.444444688	201.58	203.04	1.46000000000001	0.8111111176	33.46	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	96.64	1.93	0	1	0
44134.020462963	93.9980043529614	1149.5903125	11.3146565033537	0	32.92	4.18413271577144	2.06437938727984	194.2333348872	224.6777795752	94.9222229816	94.8666674256	Manual	-9999	0		7.08268830034226E-02	19.8071002945281	3.62777181190287	0.999941409590637	0.697492889651167	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.4111118664	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.6222224272	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.9684117482604	381.62	436.42	-54.8	-30.444444688	201.76	203.04	1.28	0.711111116800001	33.28	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	96.64	1.93	0	1	0
44134.020474537	94.608506611784	1155.866	11.4505531578272	0	32.92	4.17625299314286	2.06437938727984	193.833334884	224.1777795712	94.9222229816	94.8666674256	Manual	-9999	0		7.07357668347664E-02	11.4362424319597	3.62777181190287	1.00800545321637	0.705510049302327	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.5111118672	93.2555563016	29.8000002384	94.4444452	23.9333335248	26.5777779904	25.6222224272	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	12.075630597815	381.26	436.06	-54.8	-30.444444688	202.12	202.86	0.739999999999981	0.411111114400001	32.74	1.53930000000176	1.52745000000176	11.8500000000008	10.0725000000007	96.63	1.93	0	1	0
44134.0204861111	93.8057058368136	1151.1768125	11.3072356167883	0	32.92	4.11321521211429	2.07247499272016	193.4333348808	223.8777795688	94.8222229808	94.7666674248	Manual	-9999	0		7.09179991720788E-02	19.8071002945281	3.62777181190287	1.0160694968421	0.697492889651167	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.5111118672	93.1555563008	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.722222428	96.166667436	-9999	-9999	-9999	-9999	7.14	0	0	12.0356541828132	380.18	435.52	-55.34	-30.7444446904	202.12	202.68	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	96.63	1.93	0.001	1	0
44134.0204976852	93.4752016864331	1147.93425	11.2354518659405	0	32.92	4.13685438000001	2.07247499272016	193.0333348776	223.5777795664	94.9222229816	94.8666674256	Manual	-9999	0		7.07357668347664E-02	12.261538277565	3.62777181190287	1.0160694968421	0.705510049302327	2.43564795923913E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	96.0666674352	-9999	-9999	-9999	-9999	7.14	0	0	11.8893392885019	379.82	434.62	-54.8	-30.444444688	202.48	202.68	0.200000000000017	0.111111112000002	32.2	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	96.64	1.93	0.001	1	0
44134.0205092593	93.3390739530737	1150.13975	11.2405936176634	0	32.92	4.12897465737144	2.06437938727984	192.7333348752	223.1777795632	94.8222229808	94.7666674248	Manual	-9999	0		7.08268830034226E-02	13.2047335296854	3.62777181190287	1.00800545321637	0.705510049302327	3.93450824184783E-02	3.39086424590164E-02	13.3951846479312	94.7111118688	93.1555563008	29.7000002376	94.2444451984	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.13	0	0	11.8573341971932	378.92	433.72	-54.8	-30.444444688	202.3	202.86	0.560000000000002	0.311111113600001	32.56	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	96.63	1.94	0.001	1	0
44134.0205208333	93.5956350931157	1151.478375	11.2844946304549	0	32.92	4.19989216102858	2.06437938727984	192.333334872	223.0777795624	95.0222229824	94.9666674264	Manual	-9999	0		7.09179991720788E-02	21.5755913922537	3.62777181190287	1.00800545321637	0.705510049302327	2.62300549456522E-02	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.13	0	0	11.8920675959256	378.2	433.54	-55.34	-30.5444446888	202.66	203.04	0.379999999999995	0.211111112800001	32.38	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	96.71	1.94	0	1	0
44134.0205324074	93.5887353285599	1149.2584375	11.2620808922791	0	32.92	4.09745576685715	2.06437938727984	192.1333348704	222.6777795592	95.0222229824	94.9666674264	Manual	-9999	0		7.08268830034226E-02	13.7942305622606	3.62777181190287	1.0160694968421	0.705510049302327	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9219302503236	377.84	433.18	-55.34	-30.7444446904	202.66	203.04	0.379999999999995	0.211111112800001	32.38	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	96.79	1.94	0	1	0
44134.0205439815	93.9682992576114	1147.442625	11.289899764934	0	32.92	4.17625299314286	2.06437938727984	191.833334868	222.4777795576	95.0222229824	94.9666674264	Manual	-9999	0		7.08268830034226E-02	24.0514789290697	3.62777181190287	1.0160694968421	0.697492889651167	0.028103630298913	3.39086424590164E-02	13.5527750555539	94.8111118696	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.15	0	0	11.9595503472821	377.3	432.46	-55.16	-30.6444446896	202.66	203.04	0.379999999999995	0.211111112800001	32.38	1.53560000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.78	1.94	0	1	0
44134.0205555556	94.2631128608419	1148.10475	11.3317752922037	0	32.92	4.06593687634286	2.06437938727984	191.4333348648	221.9777795536	95.1222229832	94.9666674264	Manual	-9999	0		7.07357668347664E-02	17.095413944682	3.62777181190287	1.00800545321637	0.705510049302327	2.62300549456522E-02	3.39086424590164E-02	13.3951846479312	94.8111118696	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.15	0	0	11.9868557707686	376.58	432.1	-55.52	-30.8444446912	202.66	203.22	0.560000000000002	0.311111113600001	32.56	1.53560000000176	1.52924000000176	6.36000000000081	5.40600000000069	96.78	1.94	0	1	0
44134.0205671296	93.4596574602947	1150.2525625	11.2562233945577	0	32.92	4.12109493474286	2.06437938727984	191.2333348632	221.777779552	95.1222229832	94.9666674264	Manual	-9999	0		7.09179991720788E-02	23.1082836769494	3.62777181190287	1.00800545321637	0.697492889651167	1.87357535326087E-02	3.39086424590164E-02	13.3951846479312	94.7111118688	93.2555563016	29.8000002384	94.3444451992	23.9333335248	26.5777779904	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9249269251592	376.22	431.2	-54.98	-30.5444446888	202.66	203.22	0.560000000000002	0.311111113600001	32.56	1.53930000000176	1.52924000000176	6.36000000000081	5.40600000000069	96.79	1.93	0	1	0
44134.0205787037	93.6238651230041	1150.07725	11.274356625246	0	32.92	4.12109493474286	2.06437938727984	190.6333348584	221.277779548	95.1222229832	95.0666674272	Manual	-9999	0		7.09179991720788E-02	11.3183430254446	3.62777181190287	1.0160694968421	0.705510049302327	1.68621781793479E-02	3.39086424590164E-02	13.5527750555539	94.611111868	93.0555563	29.7000002376	94.2444451984	23.9333335248	26.4777779896	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9441374048463	375.14	430.3	-55.16	-30.6444446896	202.3	203.22	0.920000000000016	0.511111115200001	32.92	1.53745000000176	1.52924000000176	8.21000000000005	6.97850000000004	96.97	1.93	0	1	0
44134.0205902778	93.0679401902758	1146.0264375	11.1680815030509	0	32.92	4.24717049680001	2.05628378183953	190.5333348576	221.1777795472	95.222222984	95.0666674272	Manual	-9999	0		7.08268830034226E-02	11.0825442124145	3.62777181190287	1.0160694968421	0.705510049302327	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.611111868	93.1555563008	29.7000002376	94.2444451984	23.9333335248	26.4777779896	25.6222224272	95.9666674344	-9999	-9999	-9999	-9999	7.15	0	0	11.9441374048463	375.14	430.3	-55.16	-30.6444446896	202.3	203.22	0.920000000000016	0.511111115200001	32.92	1.53930000000176	1.53103000000176	8.21000000000005	6.97850000000004	96.97	1.94	0	1	0
44134.0206018519	93.7051040529252	1147.3454375	11.2577103867205	0	32.92	4.12109493474286	2.06437938727984	189.9333348528	220.6777795432	95.1222229832	94.9666674264	Manual	-9999	0		7.09179991720788E-02	21.6934907987688	3.62777181190287	1.0160694968421	0.697492889651167	1.87357535326087E-02	3.39086424590164E-02	13.5527750555539	94.5111118672	93.1555563008	29.7000002376	94.2444451984	24.0333335256	26.5777779904	25.722222428	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9265022557348	373.88	429.22	-55.34	-30.7444446904	202.3	203.4	1.10000000000002	0.611111116000001	33.1	1.53930000000176	1.52924000000176	8.27000000000133	7.02950000000113	96.96	1.94	0	1	0
44134.0206134259	94.5521836473782	1150.07275	11.3861723024937	0	32.92	4.15261382525715	2.06437938727984	189.833334852	220.5777795424	95.222222984	94.9666674264	Manual	-9999	0		7.09179991720788E-02	21.6934907987688	3.62777181190287	1.0160694968421	0.697492889651167	2.06093288858696E-02	3.39086424590164E-02	13.5527750555539	94.5111118672	93.2555563016	29.8000002384	94.3444451992	24.0333335256	26.5777779904	25.722222428	95.9666674344	-9999	-9999	-9999	-9999	7.13	0	0	11.9265022557348	373.88	429.22	-55.34	-30.7444446904	202.12	203.22	1.09999999999999	0.611111116000001	33.1	1.53745000000176	1.53103000000176	10.0600000000011	8.55100000000091	96.96	1.93	0	1	0
44134.020625	93.7269115330752	1148.922125	11.2754433809647	0	32.92	4.19989216102858	2.06437938727984	189.6333348504	220.4777795416	95.3222229848	95.166667428	Manual	-9999	0		7.07357668347664E-02	23.1082836769494	3.62777181190287	1.00800545321637	0.705510049302327	3.18507810054348E-02	3.39086424590164E-02	13.5527750555539	94.7111118688	93.2555563016	29.9000002392	94.3444451992	24.0333335256	26.5777779904	25.722222428	95.9666674344	-9999	-9999	-9999	-9999	7.13	0	0	12.0565185088161	373.7	428.86	-55.34	-30.7444446904	202.3	203.4	1.10000000000002	0.611111116000001	33.1	1.53930000000176	1.52924000000176	6.42000000000031	5.45700000000027	96.95	1.93	0	1	0
44134.0206365741	93.3618850212563	1146.62575	11.2091457490544	0	32.92	4.11321521211429	2.06437938727984	189.1333348464	219.9777795376	95.1222229832	95.166667428	Manual	-9999	0		7.07357668347664E-02	16.6238163186218	3.62777181190287	1.02413354046783	0.729561528255813	2.62300549456522E-02	3.39086424590164E-02	13.3951846479312	94.7111118688	93.1555563008	29.8000002384	94.3444451992	24.0333335256	26.5777779904	25.722222428	95.9666674344	-9999	-9999	-9999	-9999	7.14	0	0	11.9272754352444	372.44	428.86	-56.42	-30.944444692	202.48	203.58	1.09999999999999	0.611111116000001	33.1	1.53930000000176	1.52924000000176	10.0600000000011	8.55100000000091	96.96	1.93	0	1	0
44134.0206481482	94.1815690554151	1149.0934375	11.3317602069004	0	32.92	4.26292994205715	2.06437938727984	188.9333348448	219.777779536	95.1222229832	95.0666674272	Manual	-9999	0		7.09179991720788E-02	22.2829878313441	3.62777181190287	1.0160694968421	0.705510049302327	2.43564795923913E-02	3.39086424590164E-02	13.3951846479312	94.7111118688	93.1555563008	29.8000002384	94.3444451992	23.9333335248	26.4777779896	25.6222224272	95.8666674336	-9999	-9999	-9999	-9999	7.14	0	0	11.891222621561	372.44	427.96	-55.52	-30.8444446912	202.48	203.22	0.740000000000009	0.411111114400001	32.74	1.53930000000176	1.53103000000176	10.0600000000011	8.55100000000091	96.94	1.94	0	1	0
